https://kampusetkinlikleri.com/etkinlik/1293/akinrobotics-teknik-gezisi,AKINROBOTICS Teknik Gezisi
https://kampusetkinlikleri.com/etkinlik/1324/tiyatro-okumalari,Tiyatro Okumaları
https://kampusetkinlikleri.com/etkinlik/1304/8-mart-dunya-emekci-kadinlar-gunu-sergisi,8 Mart Dünya Emekçi Kadınlar Günü Sergisi
https://kampusetkinlikleri.com/etkinlik/1309/sosyal-sorumluluk-zirvesi-19,SOSYAL SORUMLULUK ZİRVESİ'19
https://kampusetkinlikleri.com/etkinlik/1290/20.yonetim-bilimleri-kongresi,20.Yönetim Bilimleri Kongresi
https://kampusetkinlikleri.com/etkinlik/1465/uluslararasi-periyodik-tablo-yili,Uluslararası Periyodik Tablo Yılı
https://kampusetkinlikleri.com/etkinlik/1300/6.bilim-ve-teknoloji-gunleri,6.Bilim ve Teknoloji Günleri
https://kampusetkinlikleri.com/etkinlik/1302/6.bilim-ve-teknoloji-gunleri,6.Bilim ve Teknoloji Günleri
https://kampusetkinlikleri.com/etkinlik/1323/gundem-sohbet,Gündem Sohbet
https://kampusetkinlikleri.com/etkinlik/1280/malzeme-gunleri-19,Malzeme Günleri'19
https://kampusetkinlikleri.com/etkinlik/1298/global-opportunities-in-business-and-investment,Global Opportunities in Business and Investment
https://kampusetkinlikleri.com/etkinlik/1288/i.-ulusal-universite-ogrenci-topluluklari-calistayi,I. Ulusal Üniversite Öğrenci Toplulukları Çalıştayı
https://kampusetkinlikleri.com/etkinlik/1291/aselsan-teknik-gezisi,ASELSAN Teknik Gezisi
https://kampusetkinlikleri.com/etkinlik/1292/aselsan-teknik-gezisi,ASELSAN Teknik Gezisi
https://kampusetkinlikleri.com/etkinlik/1305/kariyer-akademisi-limak-holding,Kariyer Akademisi / Limak Holding
https://kampusetkinlikleri.com/etkinlik/1294/engineerstalk19,Engineerstalk19'
https://kampusetkinlikleri.com/etkinlik/1296/kariyer-gunu,KARİYER GÜNÜ
https://kampusetkinlikleri.com/etkinlik/1297/kariyer-gunu,KARİYER GÜNÜ
https://kampusetkinlikleri.com/etkinlik/1295/9.kisisel-gelisim-zirvesi,9.KİŞİSEL GELİŞİM ZİRVESİ
https://kampusetkinlikleri.com/etkinlik/1275/summit-of-future---gelecek-zirvesi-2019,Summit of Future - Gelecek Zirvesi 2019
